record_id,title,journal,year,final_evidence_class,statistic_type,statistic_snippet
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,8%
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,0%
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,94%
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,96%
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,percentage,90%
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,sample_size,n=69
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,sample_size,n=775
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,sample_size,n=673
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,sample_size,n=50
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,sample_size,n=42
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,sample_size,n=83
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,event_count_of_total,76 of 81
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,event_count_of_total,47 of 49
PVA-2479,A machine-learning algorithm for diagnosis of multisystem inflammatory syndrome in children and Kawasaki disease in the USA: a retrospective model development and validation study.,The Lancet. Digital health,2022,core_pediatric_evidence,event_count_of_total,36 of 40
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,confidence_interval,"At 24 weeks, the mean (±SD) time in the target range increased from 61.2±12.3% to 71.2±12.1% in the AID group and decreased from 57.7±14.3% to 54.5±16.0% in the control group (adjusted difference, 14 percentage points; 95% confidence interval, 9.2 to 18.8; P<0.001), with no treatment effect according to age (P = 0.56)."
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,p_value,P<0.001
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,p_value,P = 0.56
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,percentage,12.3%
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,percentage,12.1%
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,percentage,14.3%
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,percentage,16.0%
PVA-2492,Open-Source Automated Insulin Delivery in Type 1 Diabetes.,The New England journal of medicine,2022,core_pediatric_evidence,percentage,95%
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,confidence_interval,"There was no evidence of a difference in the proportion of children prescribed antibiotics by physicians using the DEP (risk difference [RD], -4.2%; 95% CI, -10.7% to 1.0%)."
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,confidence_interval,"In a post hoc analysis that accounted for the predicted probability of a viral-only etiology, there was a statistically significant difference in risk of antibiotic prescription between the DEP and control arms (RD, -0.056; 95% CI, -0.128 to -0.01)."
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,percentage,57.1%
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,percentage,4.2%
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,percentage,95%
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,percentage,10.7%
PVA-2499,Improving Antibiotic Stewardship for Diarrheal Disease With Probability-Based Electronic Clinical Decision Support: A Randomized Crossover Trial.,JAMA pediatrics,2022,core_pediatric_evidence,percentage,1.0%
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,odds_ratio,"or 18-39 years, incidence of myocarditis or pericarditis after dose two of an mRNA va"
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,percentage,50%
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,percentage,90%
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,percentage,100%
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,percentage,84%
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,sample_size,n=8
PVA-2535,"Incidence, risk factors, natural history, and hypothesised mechanisms of myocarditis and pericarditis following covid-19 vaccination: living evidence syntheses and review.",BMJ (Clinical research ed.),2022,core_pediatric_evidence,sample_size,n=38
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,confidence_interval,"Device output PPV for all study completers was 80.8% (95% confidence intervals (CI), 70.3%-88.8%) and NPV was 98.3% (90.6%-100%)."
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,confidence_interval,"If this risk control measure were removed, the sensitivity for all study completers would fall to 51.6% (63/122) (95% CI 42.4%, 60.8%), and specificity would fall to 18.5% (56/303) (95% CI 14.3%, 23.3%)."
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,36%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,29%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,80.8%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,95%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,70.3%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,88.8%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,98.3%
PVA-2593,Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder.,NPJ digital medicine,2022,core_pediatric_evidence,percentage,90.6%
PVA-2599,Analysis of Race and Sex Bias in the Autism Diagnostic Observation Schedule (ADOS-2).,JAMA network open,2022,core_pediatric_evidence,percentage,25.9%
PVA-2599,Analysis of Race and Sex Bias in the Autism Diagnostic Observation Schedule (ADOS-2).,JAMA network open,2022,core_pediatric_evidence,percentage,50.3%
PVA-2599,Analysis of Race and Sex Bias in the Autism Diagnostic Observation Schedule (ADOS-2).,JAMA network open,2022,core_pediatric_evidence,percentage,79.4%
PVA-2599,Analysis of Race and Sex Bias in the Autism Diagnostic Observation Schedule (ADOS-2).,JAMA network open,2022,core_pediatric_evidence,percentage,11%
PVA-2599,Analysis of Race and Sex Bias in the Autism Diagnostic Observation Schedule (ADOS-2).,JAMA network open,2022,core_pediatric_evidence,event_count_of_total,16 of 140
PVA-2635,Risk for Shoulder Conditions After Vaccination: A Population-Based Study Using Real-World Data.,Annals of internal medicine,2022,core_pediatric_evidence,confidence_interval,"RESULTS: Among 3 758 764 administered vaccinations, 371 cases of shoulder condition were identified, with an estimated incidence of 0.99 (95% CI, 0.89 to 1.09) per 10 000 vaccinations."
